item_id,zh_cn,ru,fr,en,icon_path,category_zh_cn,category_ru,category_fr,category_en
31063,破坏·新月黄石片,Глазурь для гравировки падающей звезды,Lunarite délicate de rafale : Destruction,Fine Gale Lunarite: Destruction,icons/icon_item_1719.dds.png,生产材料,Редкий материал,Matériau,Material
31064,破灭·新月黄石片,Глазурь для двойной гравировки падающей звезды,Lunarite délicate de rafale : Devin,Fine Gale Lunarite: Harbinger,icons/icon_item_1719.dds.png,生产材料,Редкий материал,Matériau,Material
31065,必中·新月黄石片,Глазурь для гравировки рыцарского шлема,Lunarite délicate de rafale : Maîtrise,Fine Gale Lunarite: Mastery,icons/icon_item_1719.dds.png,生产材料,Редкий материал,Matériau,Material
31066,招架·新月青石粉,Пигмент для гравировки скрещенных мечей,Lunarite de la terre : Ésotérisme,Earth Lunarite: Esoteric,icons/icon_item_1715.dds.png,生产材料,Редкий материал,Matériau,Material
31067,闪避·新月青石粉,Пигмент для гравировки кошачьей лапки,Lunarite de la terre : Finesse,Earth Lunarite: Finesse,icons/icon_item_1715.dds.png,生产材料,Редкий материал,Matériau,Material
31068,生机·新月青石粉,Пигмент для гравировки сердца,Lunarite de la terre : Effervescence,Earth Lunarite: Effervescence,icons/icon_item_1715.dds.png,生产材料,Редкий материал,Matériau,Material
31069,神速·新月青石粉,Пигмент для гравировки смерча,Lunarite de la terre : Célérité,Earth Lunarite: Celerity,icons/icon_item_1715.dds.png,生产材料,Редкий материал,Matériau,Material
31070,格挡·新月青石粉,Пигмент для гравировки щита,Lunarite de la terre : Barrage,Earth Lunarite: Impenetrable,icons/icon_item_1715.dds.png,生产材料,Редкий материал,Matériau,Material
31071,魔力·新月青石粉,Пигмент для гравировки водоворота,Lunarite de la terre : Vitalité,Earth Lunarite: Vitality,icons/icon_item_1715.dds.png,生产材料,Редкий материал,Matériau,Material
31072,招架·新月青石晶,Стекло для гравировки скрещенных мечей,Lunarite supérieure de la terre : Ésotérisme,Superior Earth Lunarite: Esoteric,icons/icon_item_1721.dds.png,生产材料,Редкий материал,Matériau,Material
31073,闪避·新月青石晶,Стекло для гравировки кошачьей лапки,Lunarite supérieure de la terre : Finesse,Superior Earth Lunarite: Finesse,icons/icon_item_1721.dds.png,生产材料,Редкий материал,Matériau,Material
31074,生机·新月青石晶,Стекло для гравировки сердца,Lunarite supérieure de la terre : Effervescence,Superior Earth Lunarite: Effervescence,icons/icon_item_1721.dds.png,生产材料,Редкий материал,Matériau,Material
31075,神速·新月青石晶,Стекло для гравировки смерча,Lunarite supérieure de la terre : Célérité,Superior Earth Lunarite: Celerity,icons/icon_item_1721.dds.png,生产材料,Редкий материал,Matériau,Material
31076,格挡·新月青石晶,Стекло для гравировки щита,Lunarite supérieure de la terre : Barrage,Superior Earth Lunarite: Impenetrable,icons/icon_item_1721.dds.png,生产材料,Редкий материал,Matériau,Material
31077,魔力·新月青石晶,Стекло для гравировки водоворота,Lunarite supérieure de la terre : Vitalité,Superior Earth Lunarite: Vitality,icons/icon_item_1721.dds.png,生产材料,Редкий материал,Matériau,Material
31078,招架·新月青石片,Глазурь для гравировки скрещенных мечей,Lunarite délicate de la terre : Ésotérisme,Fine Earth Lunarite: Esoteric,icons/icon_item_1718.dds.png,生产材料,Редкий материал,Matériau,Material
31079,闪避·新月青石片,Глазурь для гравировки кошачьей лапки,Lunarite délicate de la terre : Finesse,Fine Earth Lunarite: Finesse,icons/icon_item_1718.dds.png,生产材料,Редкий материал,Matériau,Material
31080,生机·新月青石片,Глазурь для гравировки сердца,Lunarite délicate de la terre : Effervescence,Fine Earth Lunarite: Effervescence,icons/icon_item_1718.dds.png,生产材料,Редкий материал,Matériau,Material
31081,神速·新月青石片,Глазурь для гравировки смерча,Lunarite délicate de la terre : Célérité,Fine Earth Lunarite: Celerity,icons/icon_item_1718.dds.png,生产材料,Редкий материал,Matériau,Material
31082,格挡·新月青石片,Глазурь для гравировки щита,Lunarite délicate de la terre : Barrage,Fine Earth Lunarite: Impenetrable,icons/icon_item_1718.dds.png,生产材料,Редкий материал,Matériau,Material
31083,魔力·新月青石片,Глазурь для гравировки водоворота,Lunarite délicate de la terre : Vitalité,Fine Earth Lunarite: Vitality,icons/icon_item_1718.dds.png,生产材料,Редкий материал,Matériau,Material
31727,幻想岛明细表,Значок славы Миражей,Ticket du mirage,Mirage Ticket,icons/quest/icon_item_quest023.dds.png,生产材料,Редкий материал,Matériau,Material
31728,幻想岛优秀顾客明细表,Значок лучшего покупателя Миражей,Ticket du mirage VIP,VIP Mirage Ticket,icons/quest/icon_item_quest023.dds.png,生产材料,Редкий материал,Matériau,Material
31809,炫光黑珍珠,Радужный жемчуг,Perle prismatique,Prismatic Pearl,icons/icon_item_1760.dds.png,生产材料,Редкий материал,Matériau,Material
31810,七彩钻石,Радужный хрусталь,Diamant prismatique,Prismatic Diamond,icons/icon_item_1761.dds.png,特殊材料,Особый материал,Special Material,Special Material
31819,暗晶草之茎,Занданит,Pousse d'arbuste à gemmes pétrifié,Petrified Gemshrub Stalk,icons/icon_item_1701.dds.png,生产材料,Редкий материал,Matériau,Material
31820,硬胡须草的枝,Побеги дыбоборода,Racine de cactus de corail,Coral Cactus Root,icons/icon_item_1699.dds.png,生产材料,Редкий материал,Matériau,Material
31821,柔嫩的狐尾草,Лисохвост,Fronde de fougère de toundra,Tundra Fern Leaf,icons/icon_item_1698.dds.png,生产材料,Редкий материал,Matériau,Material
31822,柔软寒草茎,Побеги перистого папоротника,Tige de tête-de-violon violette,Violet Fiddlehead Stem,icons/icon_item_1697.dds.png,生产材料,Редкий материал,Matériau,Material
31823,灼热的干草,Листья колючего папоротника,Herbe épineuse séchée,Dried Thorngrass,icons/icon_item_1700.dds.png,生产材料,Редкий материал,Matériau,Material
31824,闪耀的睫毛苔,Щетинник,Moût d'or des brumes,Dewy Goldwort,icons/icon_item_1702.dds.png,生产材料,Редкий материал,Matériau,Material
31927,光辉的饰品强化卷轴,Свиток сильных чар ювелира,Parchemin resplendissant de renivellement d'accessoire,Resplendent Accessory Regrade Scroll,icons/icon_item_1696.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
31928,饰品强化卷轴,Свиток чар ювелира,Parchemin de renivellement d'accessoire,Accessory Regrade Scroll,icons/icon_item_1695.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
31974,黄色祝福石,Слабый катализатор,Charme de renivellement jaune,Yellow Regrade Charm,icons/icon_item_1848.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
31975,黄色超级祝福石,Слабый универсальный катализатор,Charme de renivellement jaune supérieur,Superior Yellow Regrade Charm,icons/icon_item_1848.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
31976,红色祝福石,Мощный катализатор,Charme de renivellement rouge,Red Regrade Charm,icons/icon_item_1850.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
31977,红色超级祝福石,Мощный универсальный катализатор,Charme de renivellement rouge supérieur,Superior Red Regrade Charm,icons/icon_item_1851.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
32038,静电叶片,Клейкий листочек,Feuille de mana terrestre,Earthmana Leaf,icons/icon_item_1781.dds.png,特殊材料,Особый материал,Special Material,Special Material
32060,继承者服装设计书的碎页,Руководство эрнардского портного,Fragment de plan de costume d'Ayanad,Ayanad Costume Design Scrap,icons/icon_item_1146.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
32061,蕴含魔力的线团,Клубок эрнардской пряжи,Écheveau enchanté,Enchanted Skein,icons/icon_item_0091.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
32062,赐福者的黑色泪珠,Слеза Эрнарда,Larme de disciple,Disciple's Tear,icons/quest/icon_item_quest173.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
32103,黑色源晶精华,Акхиумный раствор,Essence d'archeum onyx,Onyx Archeum Essence,icons/icon_item_4457.dds.png,特殊材料,Особый материал,Special Material,Special Material
32104,稳定的石盐碎片,Каменная соль,Stabilisateur de sel gemme,Rock Salt Stabilizer,icons/icon_item_1757.dds.png,生产材料,Редкий материал,Matériau,Material
32105,稳定的海水胶状体,Желатин,Stabilisateur de cristal,Crystal Stabilizer,icons/icon_item_1755.dds.png,生产材料,Редкий материал,Matériau,Material
32106,稳定的龙骨精华,Щелочной раствор,Stabilisateur d'essence de dragon,Dragon Essence Stabilizer,icons/icon_item_1168.dds.png,特殊材料,Особый материал,Special Material,Special Material
32575,突破·新月黄石粉,Пигмент для гравировки расколотой сферы,Lunarite de rafale : Percée,Gale Lunarite: Breakthrough,icons/icon_item_1716.dds.png,生产材料,Редкий материал,Matériau,Material
